"C:\DIANA\Section B\VolatilityWorkbench\vol.exe" -f "D:\SectionB\RAM Capture\RAM CAPTURE 3.raw" windows.ldrmodules.LdrModules 
Volatility 3 Framework 2.5.0
Pid	Process	Base	InLoad	InInit	InMem	MappedPath
3976	taskhostw.exe	0x73b80000	True	True	True	\Windows\System32\profext.dll
3976	taskhostw.exe	0x732c0000	True	True	True	\Windows\System32\dwmapi.dll
3976	taskhostw.exe	0x73b50000	True	True	True	\Windows\System32\ntmarta.dll
3976	taskhostw.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
3976	taskhostw.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
3976	taskhostw.exe	0x74720000	True	True	True	\Windows\System32\fltLib.dll
3976	taskhostw.exe	0x74630000	True	True	True	\Windows\System32\userenv.dll
3976	taskhostw.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
3976	taskhostw.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
3976	taskhostw.exe	0x747a0000	True	True	True	\Windows\System32\profapi.dll
3976	taskhostw.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
3976	taskhostw.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
3976	taskhostw.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
3976	taskhostw.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll

3976	taskhostw.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
3976	taskhostw.exe	0x74ef0000	True	True	True	\Windows\System32\windows.storage.dll
3976	taskhostw.exe	0x75620000	True	True	True	\Windows\System32\shlwapi.dll
3976	taskhostw.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
3976	taskhostw.exe	0x76fa0000	True	True	True	\Windows\System32\imm32.dll
3976	taskhostw.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
3976	taskhostw.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
3976	taskhostw.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
3976	taskhostw.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
3976	taskhostw.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
3976	taskhostw.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
3976	taskhostw.exe	0x771f0000	True	True	True	\Windows\System32\msctf.dll
3976	taskhostw.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
3976	taskhostw.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
2092	ctfmon.exe	0xff0000	True	False	True	\Windows\System32\ctfmon.exe
2092	ctfmon.exe	0x9f0000	False	False	False	\Windows\System32\en-US\ctfmon.exe.mui
2092	ctfmon.exe	0x61c10000	True	True	True	\Windows\System32\msutb.dll
2092	ctfmon.exe	0x617b0000	True	True	True	\Windows\System32\InputLocaleManager.dll
2092	ctfmon.exe	0x61780000	True	True	True	\Windows\System32\MTF.dll
2092	ctfmon.exe	0x617d0000	True	True	True	\Windows\System32\MTFServer.dll
2092	ctfmon.exe	0x61840000	True	True	True	\Windows\System32\InputService.dll
2092	ctfmon.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
2092	ctfmon.exe	0x730a0000	True	True	True	\Windows\System32\uxtheme.dll
2092	ctfmon.exe	0x71300000	True	True	True	\Windows\System32\WinTypes.dll
2092	ctfmon.exe	0x6fc80000	True	True	True	\Windows\System32\TextInputFramework.dll
2092	ctfmon.exe	0x6b4a0000	True	True	True	\Windows\System32\KBDUS.DLL
2092	ctfmon.exe	0x61c80000	True	True	True	\Windows\System32\MsCtfMonitor.dll
2092	ctfmon.exe	0x6fc20000	True	True	True	\Windows\System32\InputHost.dll
2092	ctfmon.exe	0x6fef0000	True	True	True	\Windows\System32\BCP47Langs.dll
2092	ctfmon.exe	0x70ec0000	True	True	True	\Windows\System32\policymanager.dll

2092	ctfmon.exe	0x72780000	True	True	True	\Windows\System32\CoreMessaging.dll
2092	ctfmon.exe	0x71440000	True	True	True	\Windows\System32\CoreUIComponents.dll
2092	ctfmon.exe	0x72dc0000	True	True	True	\Windows\System32\msvcp110_win.dll
2092	ctfmon.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
2092	ctfmon.exe	0x732c0000	True	True	True	\Windows\System32\dwmapi.dll
2092	ctfmon.exe	0x73b50000	True	True	True	\Windows\System32\ntmarta.dll
2092	ctfmon.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
2092	ctfmon.exe	0x771f0000	True	True	True	\Windows\System32\msctf.dll
2092	ctfmon.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
2092	ctfmon.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
2092	ctfmon.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
2092	ctfmon.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
2092	ctfmon.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
2092	ctfmon.exe	0x76fa0000	True	True	True	\Windows\System32\imm32.dll
2092	ctfmon.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
2092	ctfmon.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
2092	ctfmon.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
2092	ctfmon.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
2092	ctfmon.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
2092	ctfmon.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
2092	ctfmon.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
2092	ctfmon.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
2092	ctfmon.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
2092	ctfmon.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
2092	ctfmon.exe	0x77800000	True	True	True	\Windows\System32\ole32.dll
3036	explorer.exe	0x810000	True	False	True	\Windows\explorer.exe
3036	explorer.exe	0x2e60000	False	False	False	\Windows\System32\en-US\ApplicationFrame.dll.mui
3036	explorer.exe	0x2e80000	False	False	False	\Windows\System32\en-US\stobject.dll.mui
3036	explorer.exe	0x3180000	False	False	False	\Windows\en-US\explorer.exe.mui
3036	explorer.exe	0x4480000	False	False	False	\Windows\System32\en-US\shell32.dll.mui
3036	explorer.exe	0x40a0000	False	False	False	\Windows\System32\oleaccrc.dll
3036	explorer.exe	0x4420000	False	False	False	\Windows\System32\en-US\wscui.cpl.mui
3036	explorer.exe	0x4470000	False	False	False	\Windows\System32\msxml6r.dll
3036	explorer.exe	0x4680000	False	False	False	\Windows\System32\winnlsres.dll
3036	explorer.exe	0x4670000	False	False	False	\Windows\System32\en-US\InputSwitch.dll.mui
3036	explorer.exe	0x4690000	False	False	False	\Windows\System32\en-US\winnlsres.dll.mui
3036	explorer.exe	0x4760000	False	False	False	\Windows\System32\en-US\oleaccrc.dll.mui
3036	explorer.exe	0x5c10000	False	False	False	\Windows\System32\en-US\hcproviders.dll.mui
3036	explorer.exe	0x5cd0000	False	False	False	\Windows\System32\en-US\PeopleBand.dll.mui
3036	explorer.exe	0x5dc0000	False	False	False	\Windows\System32\en-US\ActionCenter.dll.mui
3036	explorer.exe	0x5f10000	False	False	False	\Windows\System32\en-US\propsys.dll.mui
3036	explorer.exe	0x6070000	False	False	False	\Windows\System32\en-US\dsreg.dll.mui
3036	explorer.exe	0x6320000	False	False	False	\Windows\System32\wscui.cpl
3036	explorer.exe	0x70c0000	True	True	True	\Windows\System32\werconcpl.dll
3036	explorer.exe	0x7310000	False	False	False	\Windows\System32\en-US\twinui.dll.mui
3036	explorer.exe	0x7520000	False	False	False	\Windows\System32\en-US\pnidui.dll.mui
3036	explorer.exe	0x7450000	False	False	False	\Windows\System32\en-US\sndvolsso.dll.mui
3036	explorer.exe	0x7500000	False	False	False	\Windows\System32\netmsg.dll
3036	explorer.exe	0x76a0000	False	False	False	\Windows\System32\en-US\bthprops.cpl.mui
3036	explorer.exe	0x76c0000	False	False	False	\Windows\System32\en-US\explorerframe.dll.mui
3036	explorer.exe	0x76f0000	False	False	False	\Windows\System32\en-US\windows.storage.dll.mui
3036	explorer.exe	0x7760000	False	False	False	\Windows\System32\en-US\combase.dll.mui
3036	explorer.exe	0x7ef0000	False	False	False	\Windows\System32\en-US\netmsg.dll.mui
3036	explorer.exe	0x8000000	False	False	False	\Windows\System32\en-US\imapi2.dll.mui
3036	explorer.exe	0x9340000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui

3036	explorer.exe	0x9b00000	False	False	False	\Windows\System32\prm0009.dll
3036	explorer.exe	0xa1b0000	False	False	False	\Windows\System32\en-US\UIRibbon.dll.mui
3036	explorer.exe	0xc440000	False	False	False	\Windows\System32\UIRibbonRes.dll
3036	explorer.exe	0x60db0000	True	True	True	\Windows\System32\SettingSyncCore.dll
3036	explorer.exe	0x57860000	True	True	True	\Windows\System32\AudioSes.dll
3036	explorer.exe	0xc890000	False	False	False	\Windows\System32\en-US\dui70.dll.mui
3036	explorer.exe	0x56790000	True	True	True	\Windows\System32\imapi2.dll
3036	explorer.exe	0xff20000	True	True	True	\Windows\System32\wscinterop.dll
3036	explorer.exe	0xee40000	False	False	False	\Windows\System32\en-US\ieframe.dll.mui
3036	explorer.exe	0xf7f0000	True	True	True	\Windows\System32\wscui.cpl
3036	explorer.exe	0x56120000	True	True	True	\Windows\System32\networkexplorer.dll
3036	explorer.exe	0x50410000	True	True	True	\Windows\System32\ieframe.dll
3036	explorer.exe	0xff80000	True	True	True	\Windows\System32\hcproviders.dll
3036	explorer.exe	0x56250000	True	True	True	\Windows\System32\cdprt.dll
3036	explorer.exe	0x56430000	True	True	True	\Windows\System32\UIRibbon.dll
3036	explorer.exe	0x57060000	True	True	True	\Windows\System32\MSWB7.dll
3036	explorer.exe	0x56b30000	True	True	True	\Program Files\Common Files\microsoft shared\ink\tiptsf.dll
3036	explorer.exe	0x56800000	True	True	True	\Windows\System32\SyncCenter.dll
3036	explorer.exe	0x56d60000	True	True	True	\Windows\ShellComponents\WindowsInternal.ComposableShell.Experiences.Switcher.dll
3036	explorer.exe	0x56bc0000	True	True	True	\Windows\ShellComponents\TaskFlowUI.dll
3036	explorer.exe	0x56ef0000	True	True	True	\Windows\System32\dui70.dll
3036	explorer.exe	0x57210000	True	True	True	\Windows\System32\srchadmin.dll
3036	explorer.exe	0x57110000	True	True	True	\Windows\ShellExperiences\TileControl.dll
3036	explorer.exe	0x570a0000	True	True	True	\Windows\System32\BluetoothApis.dll
3036	explorer.exe	0x57190000	True	True	True	\Windows\System32\duser.dll
3036	explorer.exe	0x57660000	True	True	True	\Windows\System32\pnidui.dll
3036	explorer.exe	0x57270000	True	True	True	\Windows\System32\cscobj.dll
3036	explorer.exe	0x5e940000	True	True	True	\Windows\System32\actxprxy.dll
3036	explorer.exe	0x5c520000	True	True	True	\Windows\System32\mfplat.dll
3036	explorer.exe	0x57bd0000	True	True	True	\Windows\System32\NetworkUXBroker.dll
3036	explorer.exe	0x57b30000	True	True	True	\Windows\System32\bthprops.cpl
3036	explorer.exe	0x57a30000	True	True	True	\Windows\System32\DXP.dll
3036	explorer.exe	0x579e0000	True	True	True	\Windows\System32\ActionCenter.dll
3036	explorer.exe	0x57b70000	True	True	True	\Windows\System32\SettingMonitor.dll
3036	explorer.exe	0x57ba0000	True	True	True	\Windows\System32\EthernetMediaManager.dll
3036	explorer.exe	0x5ad30000	True	True	True	\Windows\System32\smartscreenps.dll
3036	explorer.exe	0x59280000	True	True	True	\Windows\System32\prnfldr.dll
3036	explorer.exe	0x59190000	True	True	True	\Windows\System32\Windows.Internal.Shell.Broker.dll
3036	explorer.exe	0x59e40000	True	True	True	\Windows\System32\wpdshext.dll
3036	explorer.exe	0x5c450000	True	True	True	\Windows\System32\Windows.Services.TargetedContent.dll
3036	explorer.exe	0x5add0000	True	True	True	\Windows\System32\mlang.dll
3036	explorer.exe	0x5e810000	True	True	True	\Windows\System32\cflapi.dll
3036	explorer.exe	0x5c7d0000	True	True	True	\Windows\System32\wpnclient.dll
3036	explorer.exe	0x5e860000	True	True	True	\Windows\System32\ShellCommonCommonProxyStub.dll
3036	explorer.exe	0x5e8a0000	True	True	True	\Windows\System32\Windows.UI.Core.TextInput.dll
3036	explorer.exe	0x5f0c0000	True	True	True	\Windows\System32\thumbcache.dll
3036	explorer.exe	0x5edc0000	True	True	True	\Windows\System32\linkinfo.dll
3036	explorer.exe	0x5ead0000	True	True	True	\Windows\System32\EhStorShell.dll
3036	explorer.exe	0x5ea10000	True	True	True	\Windows\System32\cscui.dll

3036	explorer.exe	0x5ecb0000	True	True	True	\Windows\System32\Windows.Data.Activities.dll
3036	explorer.exe	0x5eb10000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncShell.dll
3036	explorer.exe	0x5ed10000	True	True	True	\Windows\System32\Windows.Security.Authentication.Web.Core.dll
3036	explorer.exe	0x5eed0000	True	True	True	\Windows\System32\mscms.dll
3036	explorer.exe	0x5edd0000	True	True	True	\Windows\System32\TaskFlowDataEngine.dll
3036	explorer.exe	0x5eec0000	True	True	True	\Windows\System32\coloradapterclient.dll
3036	explorer.exe	0x5f000000	True	True	True	\Windows\System32\Windows.Shell.BlueLightReduction.dll
3036	explorer.exe	0x5ef60000	True	True	True	\Windows\System32\Windows.Internal.Signals.dll
3036	explorer.exe	0x5f050000	True	True	True	\Windows\System32\NPSM.dll
3036	explorer.exe	0x5f080000	True	True	True	\Windows\System32\edputil.dll
3036	explorer.exe	0x60280000	True	True	True	\Windows\System32\DataExchange.dll
3036	explorer.exe	0x5f2d0000	True	True	True	\Windows\System32\twinui.dll
3036	explorer.exe	0x5f170000	True	True	True	\Windows\System32\ApplicationFrame.dll

3036	explorer.exe	0x5f110000	True	True	True	\Windows\System32\AboveLockAppHost.dll
3036	explorer.exe	0x5f200000	True	True	True	\Windows\System32\ntshrui.dll
3036	explorer.exe	0x5f9a0000	True	True	True	\Windows\System32\PeopleBand.dll
3036	explorer.exe	0x5f950000	True	True	True	\Windows\System32\cldapi.dll
3036	explorer.exe	0x5fa60000	True	True	True	\Windows\System32\twinui.pcshell.dll
3036	explorer.exe	0x5f9d0000	True	True	True	\Windows\System32\windows.immersiveshell.serviceprovider.dll
3036	explorer.exe	0x5fd80000	True	True	True	\Windows\System32\ExplorerFrame.dll
3036	explorer.exe	0x60780000	True	True	True	\Windows\System32\SettingSyncPolicy.dll
3036	explorer.exe	0x602d0000	True	True	True	\Windows\System32\Speech_OneCore\common\sapi_onecore.dll
3036	explorer.exe	0x606c0000	True	True	True	\Windows\System32\SndVolSSO.dll
3036	explorer.exe	0x60830000	True	True	True	\Windows\System32\StartTileData.dll
3036	explorer.exe	0x607a0000	True	True	True	\Windows\System32\wlidprov.dll
3036	explorer.exe	0x60cb0000	True	True	True	\Windows\System32\AppResolver.dll
3036	explorer.exe	0x60c30000	True	True	True	\Windows\System32\Windows.CloudStore.Schema.Shell.dll
3036	explorer.exe	0x60d20000	True	True	True	\Windows\System32\twinapi.dll
3036	explorer.exe	0x72bf0000	True	True	True	\Windows\System32\propsys.dll
3036	explorer.exe	0x6e530000	True	True	True	\Windows\System32\samcli.dll
3036	explorer.exe	0x67f70000	True	True	True	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17133.1_none_2c86c9b624d6e8aa\comctl32.dll
3036	explorer.exe	0x63880000	True	True	True	\Windows\System32\wininet.dll
3036	explorer.exe	0x61f00000	True	True	True	\Windows\System32\OneCoreCommonProxyStub.dll
3036	explorer.exe	0x60f50000	True	True	True	\Windows\System32\TileDataRepository.dll
3036	explorer.exe	0x60ea0000	True	True	True	\Windows\System32\Windows.StateRepositoryClient.dll
3036	explorer.exe	0x60ec0000	True	True	True	\Windows\System32\Windows.Networking.Connectivity.dll
3036	explorer.exe	0x61620000	True	True	True	\Windows\System32\execmodelproxy.dll
3036	explorer.exe	0x61350000	True	True	True	\Windows\System32\twinui.appcore.dll
3036	explorer.exe	0x612d0000	True	True	True	\Windows\System32\UiaManager.dll
3036	explorer.exe	0x61400000	True	True	True	\Windows\System32\Windows.System.Launcher.dll
3036	explorer.exe	0x61bf0000	True	True	True	\Windows\System32\NotificationControllerPS.dll
3036	explorer.exe	0x62e40000	True	True	True	\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17133.1_none_ac4e38d4386f04d2\GdiPlus.dll
3036	explorer.exe	0x62660000	True	True	True	\Windows\System32\UIAutomationCore.dll
3036	explorer.exe	0x621d0000	True	True	True	\Windows\System32\Windows.CloudStore.dll
3036	explorer.exe	0x62de0000	True	True	True	\Windows\System32\oleacc.dll
3036	explorer.exe	0x62880000	True	True	True	\Windows\System32\PlayToDevice.dll
3036	explorer.exe	0x63530000	True	True	True	\Windows\System32\dlnashext.dll
3036	explorer.exe	0x632f0000	True	True	True	\Windows\System32\sfc_os.dll
3036	explorer.exe	0x635d0000	True	True	True	\Windows\System32\msftedit.dll
3036	explorer.exe	0x671f0000	True	True	True	\Windows\System32\RTWorkQ.dll
3036	explorer.exe	0x66f30000	True	True	True	\Windows\System32\PhotoMetadataHandler.dll
3036	explorer.exe	0x63b90000	True	True	True	\Windows\System32\shdocvw.dll
3036	explorer.exe	0x63b70000	True	True	True	\Windows\System32\WPDShServiceObj.dll
3036	explorer.exe	0x65100000	True	True	True	\Windows\System32\wscapi.dll
3036	explorer.exe	0x63bd0000	True	True	True	\Windows\System32\globinputhost.dll
3036	explorer.exe	0x656c0000	True	True	True	\Windows\System32\msxml6.dll
3036	explorer.exe	0x66fc0000	True	True	True	\Windows\System32\IDStore.dll
3036	explorer.exe	0x66fa0000	True	True	True	\Windows\System32\Syncreg.dll
3036	explorer.exe	0x67050000	True	True	True	\Windows\System32\batmeter.dll
3036	explorer.exe	0x672e0000	True	True	True	\Windows\System32\stobject.dll
3036	explorer.exe	0x67280000	True	True	True	\Windows\System32\InputSwitch.dll
3036	explorer.exe	0x67220000	True	True	True	\Windows\System32\atlthunk.dll
3036	explorer.exe	0x67950000	True	True	True	\Windows\System32\StructuredQuery.dll
3036	explorer.exe	0x67940000	True	True	True	\Windows\System32\pcacli.dll
3036	explorer.exe	0x67f10000	True	True	True	\Windows\System32\ieproxy.dll
3036	explorer.exe	0x6c970000	True	True	True	\Windows\System32\MMDevAPI.dll
3036	explorer.exe	0x699d0000	True	True	True	\Windows\System32\srvcli.dll
3036	explorer.exe	0x68fc0000	True	True	True	\Windows\System32\Windows.Web.dll
3036	explorer.exe	0x685c0000	True	True	True	\Windows\System32\cdp.dll
3036	explorer.exe	0x68560000	True	True	True	\Windows\System32\mpr.dll
3036	explorer.exe	0x699b0000	True	True	True	\Windows\System32\cscapi.dll
3036	explorer.exe	0x69290000	True	True	True	\Windows\System32\version.dll
3036	explorer.exe	0x6a0e0000	True	True	True	\Windows\System32\Windows.StateRepositoryPS.dll
3036	explorer.exe	0x69b00000	True	True	True	\Windows\System32\framedynos.dll
3036	explorer.exe	0x69ac0000	True	True	True	\Windows\System32\secur32.dll
3036	explorer.exe	0x699f0000	True	True	True	\Windows\System32\netapi32.dll
3036	explorer.exe	0x6a040000	True	True	True	\Windows\System32\Windows.ApplicationModel.dll
3036	explorer.exe	0x6b1e0000	True	True	True	\Windows\System32\mobilenetworking.dll
3036	explorer.exe	0x6a8e0000	True	True	True	\Windows\System32\Windows.StateRepository.dll
3036	explorer.exe	0x6b560000	True	True	True	\Windows\System32\Windows.UI.Shell.dll
3036	explorer.exe	0x6bd40000	True	True	True	\Windows\System32\WorkFoldersShell.dll
3036	explorer.exe	0x6d910000	True	True	True	\Windows\System32\winhttp.dll
3036	explorer.exe	0x6d150000	True	True	True	\Windows\System32\npmproxy.dll
3036	explorer.exe	0x6cf30000	True	True	True	\Windows\System32\es.dll
3036	explorer.exe	0x6ca90000	True	True	True	\Windows\System32\PortableDeviceTypes.dll
3036	explorer.exe	0x6d0a0000	True	True	True	\Windows\System32\PortableDeviceApi.dll
3036	explorer.exe	0x6d5d0000	True	True	True	\Windows\System32\wlanapi.dll
3036	explorer.exe	0x6d460000	True	True	True	\Windows\System32\cryptngc.dll
3036	explorer.exe	0x6e0e0000	True	True	True	\Windows\System32\DWrite.dll
3036	explorer.exe	0x6da30000	True	True	True	\Windows\System32\UserMgrProxy.dll
3036	explorer.exe	0x6daf0000	True	True	True	\Windows\System32\Windows.Globalization.dll
3036	explorer.exe	0x6e3b0000	True	True	True	\Windows\System32\StateRepository.Core.dll
3036	explorer.exe	0x6e370000	True	True	True	\Windows\System32\vm3dum_10.dll
